trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,pnl,pnl_pct,commission,duration
289f5e06-6dca-4cd0-bbec-15e9d2971bee,DKNG,LONG,2025-11-18 23:30:00+00:00,2025-11-19 16:30:00+00:00,29.795,29.160214311198303,338,-224.41371525215934,-2.1305107863792556,9.856152437185026,61200.0
974b8b44-8b7f-4635-ae41-b252cf3acca5,DKNG,LONG,2025-11-20 00:00:00+00:00,2025-11-20 17:30:00+00:00,29.4516,28.351563789884977,341,-384.7802309015732,-3.7350643432445834,9.667883252350777,63000.0
225ca920-6f74-4748-bd3d-7c82653d5527,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-11-21 22:45:00+00:00,29.2597,29.7,331,135.90860000000018,1.5048001175678514,9.830699999999998,38700.0
3756c741-20d1-4584-960c-d8c31adad739,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-11-24 15:45:00+00:00,30.322799311386316,29.407577869715904,335,-316.4507215459426,-3.018261712159083,9.851538586354827,272700.0
6b84e5cd-66d1-4672-a2f5-29f247880e5c,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-11-26 21:45:00+00:00,29.753178500166953,31.848300000000002,310,639.6146919482451,7.041672874786443,9.872973,467100.0
d8584bd5-9b54-4b08-89ed-f9899008f146,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-12-01 13:45:00+00:00,32.64783525898644,32.3928,304,-87.37812993187741,-0.7811705032303465,9.8474112,870300.0
09a56a66-6d45-48b1-9c5b-78d5c258386a,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-12-01 22:45:00+00:00,33.83939608811078,33.491699999999994,294,-112.0692097045714,-1.0274890462154185,9.8465598,902700.0
8a000b66-6b1f-4e02-a1a4-3e3233f0c3df,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-12-02 15:15:00+00:00,34.370934547156146,33.70103293502552,293,-206.155575004235,-1.9490351977818148,9.874402649962478,962100.0
1bc4bc7a-965e-4e71-a8ab-2b56c3be8719,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-12-02 22:15:00+00:00,34.13720259315428,33.214499999999994,295,-281.9955424805138,-2.702923857443781,9.7982775,987300.0
34a8bc4d-9b01-40ec-b0cb-6b30006484c1,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-12-04 15:15:00+00:00,34.725567257742334,34.119548353579525,288,-184.35987432471995,-1.7451663198610314,9.826429925830904,1134900.0
6bfea218-45fd-4711-899f-a0339994dce0,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-12-05 13:00:00+00:00,34.99297501594076,35.085768054437764,281,16.215742994361904,0.26517619166342876,9.859100823297013,1213200.0
bc70fc96-b41d-447e-8f91-5d21b42cb066,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-12-05 18:45:00+00:00,35.2527880814896,34.37749874341232,285,-259.2550484938974,-2.4828939375063896,9.797587141872512,1233900.0
577cf729-39b7-4a0d-9955-e0e6de95f050,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-12-09 14:00:00+00:00,34.917335375945726,35.118666,279,46.37313629714184,0.5765921765982375,9.798107814,1562400.0
cb96f0ae-e084-4c20-99e0-a91218cd05a4,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-12-11 09:30:00+00:00,34.940541986700595,34.204499999999996,285,-219.52024870967062,-2.106555722520727,9.7482825,1719000.0
4414c4a1-924f-4f5d-99c1-271a0d939db5,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-12-11 21:00:00+00:00,35.21762558293406,34.64415742950852,281,-170.87955935026986,-1.6283555291797938,9.735008237691893,1760400.0
4b13ad21-aa9e-47f8-bcd3-f2e777ca1102,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-12-12 21:15:00+00:00,35.328171359438976,35.057484,277,-84.69132163259562,-0.766208238419482,9.710923068,1847700.0
72b316e0-5f9c-4902-8ee3-945815213212,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-12-15 15:30:00+00:00,35.673677242568196,34.673480720866145,280,-289.7636006784169,-2.8037382154384423,9.70857460184252,2086200.0
14a13a18-e549-4eaa-81f6-d7443c9324c4,DKNG,LONG,2025-11-21 12:00:00+00:00,2025-12-16 12:00:00+00:00,35.662893441847146,35.046,276,-179.93528594981245,-1.7297907777815875,9.672696,2160000.0
