trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,pnl,pnl_pct,commission,duration
9d2007c4-8460-411b-8ede-e7fcba597e59,NET,LONG,2025-11-18 21:00:00+00:00,2025-11-19 17:00:00+00:00,196.26336607449963,195.5425029313419,50,-45.820282304454246,-0.36729378364177784,9.777125146567094,72000.0
eefd195f-6c4f-403d-8049-6e6a11274006,NET,LONG,2025-11-18 21:00:00+00:00,2025-11-19 20:30:00+00:00,195.77231436794602,195.10801087823398,50,-42.970575029513704,-0.3393245321008511,9.7554005439117,84600.0
7faf3354-7646-4633-bd10-6f861edf62b2,NET,LONG,2025-11-18 21:00:00+00:00,2025-11-20 14:30:00+00:00,195.77231436794602,202.4253,48,309.6268959385905,3.3983281310910773,9.7164144,149400.0
607e7b81-7609-4119-8b0d-99143673ed8d,NET,LONG,2025-11-18 21:00:00+00:00,2025-11-21 13:30:00+00:00,196.19636153273936,191.8125,51,-233.35937566970733,-2.234425500295439,9.7824375,232200.0
ef335fa5-3633-4122-8d58-ceec1f1c5e76,NET,LONG,2025-11-18 21:00:00+00:00,2025-11-21 17:15:00+00:00,192.77449429908023,186.89665873010594,53,-321.4308080683331,-3.049073265810318,9.905522912695615,245700.0
b45d6e6d-a1e7-48bc-9fcf-aae690489305,NET,LONG,2025-11-18 21:00:00+00:00,2025-11-24 15:00:00+00:00,190.45525553183973,191.20563427299015,51,28.517828450749313,0.39399214217272244,9.751487347922497,496800.0
4c92e13d-ffca-4074-ad9c-5aedc0b3b91e,NET,LONG,2025-11-18 21:00:00+00:00,2025-11-24 20:30:00+00:00,190.45525553183973,192.18458004435303,51,78.39413655591636,0.9079951654178418,9.801413582262004,516600.0
c52c98e1-0601-4d58-bb62-54a179feb1d4,NET,LONG,2025-11-18 21:00:00+00:00,2025-11-25 16:45:00+00:00,188.90826498779637,190.4197443134923,52,68.69509823188604,0.800112862078088,9.901826704301598,589500.0
139c2af6-446d-4e68-a738-91fc9ba7f294,NET,LONG,2025-11-18 21:00:00+00:00,2025-11-26 16:45:00+00:00,195.35277159086698,197.48446959120523,50,96.71067653735209,1.0912043801470728,9.874223479560262,675900.0
98948871-8bc3-4adb-819d-72239f905407,NET,LONG,2025-11-18 21:00:00+00:00,2025-11-28 15:00:00+00:00,199.07579840127627,199.22085528729465,49,-2.6540344941767824,0.07286515346581214,9.761821909077439,842400.0
ea48e033-c426-4bab-a3d7-717adea674e5,NET,LONG,2025-11-18 21:00:00+00:00,2025-12-01 18:15:00+00:00,199.15570440493298,198.58934192548503,50,-38.247591068671554,-0.28438175102250174,9.929467096274252,1113300.0
2ecd6280-47b6-4057-aec5-1314b690fdc8,NET,LONG,2025-11-18 21:00:00+00:00,2025-12-02 14:45:00+00:00,198.870817846727,201.5343,49,120.63544481037742,1.339302659943702,9.875180700000001,1187100.0
d2310929-0b16-440f-b8c4-4a89f892f8cb,NET,LONG,2025-11-18 21:00:00+00:00,2025-12-03 16:30:00+00:00,201.14324157769067,201.9107610211327,49,27.71482543862448,0.3815785394636735,9.893627290035504,1279800.0
a173a0af-cd7b-46b9-b36b-65d95d7d80fc,NET,LONG,2025-11-18 21:00:00+00:00,2025-12-03 20:15:00+00:00,201.14324157769067,203.51502625949553,49,106.24521312172257,1.1791520625806178,9.972236286715281,1293300.0
aa020e1b-95c2-4915-870e-a7c8145f3947,NET,LONG,2025-11-18 21:00:00+00:00,2025-12-04 19:45:00+00:00,201.56151101932974,204.99418066397993,48,154.92842227133806,1.7030382572995284,9.839720671871037,1377900.0
ce10c94d-39c5-4f6e-883a-4182f5738544,NET,LONG,2025-11-18 21:00:00+00:00,2025-12-05 14:45:00+00:00,201.56151101932974,202.53250279405128,49,37.65450432444695,0.4817347170157014,9.924092636908513,1446300.0
bd597f48-830d-4cc5-a982-5fcf1ee3196f,NET,LONG,2025-11-18 21:00:00+00:00,2025-12-08 14:45:00+00:00,201.2107486710948,205.34227009937263,48,188.45659959256622,2.053330379000451,9.856428964769886,1705500.0
9f97665b-b2e0-4b8b-99a0-d4d0d655e484,NET,LONG,2025-11-18 21:00:00+00:00,2025-12-08 17:30:00+00:00,201.2107486710948,205.48354588773907,48,195.2310561963139,2.1235432226479722,9.863210202611475,1715400.0
317cbc31-54b1-437e-b2f4-3c5bd98e45ca,NET,LONG,2025-11-18 21:00:00+00:00,2025-12-08 20:45:00+00:00,201.2107486710948,205.55425793275504,14,57.93137005218485,2.1586864967936066,2.8777596110585706,1727100.0
90428037-a52b-4c2e-b427-41899b8ab2db,NET,LONG,2025-12-09 14:45:00+00:00,2025-12-09 16:00:00+00:00,206.19526104165388,207.08847691309967,48,32.93411493756913,0.43318933079909616,9.940246891828785,4500.0
1a1968e5-e84c-4721-8c6d-8bdeba71d057,NET,LONG,2025-12-09 14:45:00+00:00,2025-12-09 18:45:00+00:00,206.19526104165388,207.5049271068968,1,1.1021611381360112,0.6351581790128241,0.2075049271068968,14400.0
97ccba2f-1117-4d1f-9f6d-768d2ad47ba7,NET,LONG,2025-12-10 14:45:00+00:00,2025-12-10 17:15:00+00:00,207.4024912859101,207.81112952002695,48,9.639701020648197,0.19702667580474972,9.974934216961294,9000.0
671b5eed-44fe-40f7-a979-79be376a3526,NET,LONG,2025-12-11 14:45:00+00:00,2025-12-12 18:30:00+00:00,208.3470055445611,203.84418211140138,48,-225.92004553301447,-2.161213414798358,9.784520741347267,99900.0
0acbf532-1868-4464-b7b3-f1b5b0e3a706,NET,LONG,2025-12-11 14:45:00+00:00,2025-12-15 17:15:00+00:00,205.6209127637488,200.9712331239964,49,-237.68189277094373,-2.2612873259125763,9.847590423075824,354600.0
908a5611-dd47-41e5-a265-12ba317e2a21,NET,LONG,2025-12-11 14:45:00+00:00,2025-12-16 16:00:00+00:00,204.01376876711123,197.08347966353776,50,-356.3686291618505,-3.396971265936779,9.854173983176889,436500.0
c3fd26a3-f2cc-4ca8-9fc3-ce29013d42fe,NET,LONG,2025-12-11 14:45:00+00:00,2025-12-16 20:00:00+00:00,201.91683718460192,196.97735244000128,50,-256.82310485203175,-2.446296610759965,9.848867622000064,450900.0
