date,stock_price,stock_value,put_value,cash,total_equity,returns,cummax,drawdown
2024-01-11 00:00:00-05:00,183.8537139892578,73541.48559570312,989.746354230067,21957.631040549575,96488.86299048277,-0.00200840461185936,101053.70175441056,-0.0451724052130387
2024-01-12 00:00:00-05:00,184.18060302734372,73672.24121093749,876.2558270702925,21957.631040549575,96506.12807855735,0.0001789334803985465,101053.70175441056,-0.04500155458832296
2024-01-16 00:00:00-05:00,181.9120330810547,72764.81323242188,1030.4748229771974,21957.631040549575,95752.91909594864,-0.007804778801151158,101053.70175441056,-0.052455106210204334
2024-01-17 00:00:00-05:00,180.97091674804688,72388.36669921875,1172.9015076041833,21957.631040549575,95518.89924737251,-0.0024439970163377955,101053.70175441056,-0.05477090310347273
2024-01-18 00:00:00-05:00,186.86524963378903,74746.09985351561,146.60807250734962,21957.631040549575,96850.33896657254,0.01393901866218017,101053.70175441056,-0.04159533708179634
2024-01-19 00:00:00-05:00,189.7678375244141,75907.13500976564,11.04799656669968,21957.631040549575,97875.81404688192,0.010588244617949272,101053.70175441056,-0.03144751406783515
2024-01-22 00:00:00-05:00,192.0760498046875,76830.419921875,1059.2930965129426,20898.337944036633,98788.05096242458,0.009320350736553795,101053.70175441056,-0.0224202651921863
2024-01-23 00:00:00-05:00,193.35400390625,77341.6015625,915.5396169372978,20898.337944036633,99155.47912347392,0.0037193583380756845,101053.70175441056,-0.01878429585439495
2024-01-24 00:00:00-05:00,192.68032836914065,77072.13134765626,956.0235376419769,20898.337944036633,98926.49282933486,-0.002309366019541015,101053.70175441056,-0.021050282059388827
2024-01-25 00:00:00-05:00,192.3534240722656,76941.36962890624,964.839310741047,20898.337944036633,98804.54688368391,-0.0012326924988772525,101053.70175441056,-0.022257026033472172
2024-01-26 00:00:00-05:00,190.6197967529297,76247.91870117188,1119.3559227994883,20898.337944036633,98265.61256800799,-0.005454549741626513,101053.70175441056,-0.027590173719498484
2024-01-29 00:00:00-05:00,189.93624877929688,75974.49951171875,1121.053380039396,20898.337944036633,97993.89083579477,-0.0027651761904518013,101053.70175441056,-0.03027905821849073
2024-01-30 00:00:00-05:00,186.28077697753903,74512.31079101561,1568.0460684715172,20898.337944036633,96978.69480352377,-0.010359788999215525,101053.70175441056,-0.04032516256346772
2024-01-31 00:00:00-05:00,182.67481994628903,73069.92797851561,2138.216915786404,20898.337944036633,96106.48283833865,-0.008993851350053816,101053.70175441056,-0.04895633539575891
2024-02-01 00:00:00-05:00,185.11183166503903,74044.73266601561,1689.8986157682486,20898.337944036633,96632.9692258205,0.00547815685199371,101053.70175441056,-0.043746369027962036
2024-02-02 00:00:00-05:00,184.11126708984372,73644.50683593749,1824.7601614251153,20898.337944036633,96367.60494139924,-0.002746105046209757,101053.70175441056,-0.04637234194943076
2024-02-05 00:00:00-05:00,185.9241180419922,74369.64721679688,1445.7400416727808,20898.337944036633,96713.72520250629,0.003591666113498704,101053.70175441056,-0.042947229805115464
2024-02-06 00:00:00-05:00,187.52899169921875,75011.5966796875,1191.627717607298,20898.337944036633,97101.56234133145,0.0040101561387804185,101053.70175441056,-0.03910929876358163
2024-02-07 00:00:00-05:00,187.63796997070312,75055.18798828125,1147.1589279373973,20898.337944036633,97100.68486025528,-9.036734888834275e-06,101053.70175441056,-0.03911798207810583
2024-02-08 00:00:00-05:00,186.5581817626953,74623.27270507812,1260.53606158913,20898.337944036633,96782.14671070388,-0.003280493335446888,101053.70175441056,-0.04227014913404941
2024-02-09 00:00:00-05:00,187.32192993164065,74928.77197265626,1125.5811017550373,20898.337944036633,96952.69101844795,0.0017621463621162459,101053.70175441056,-0.0405824889614558
2024-02-12 00:00:00-05:00,185.6356658935547,74254.26635742188,1259.4336164785489,20898.337944036633,96412.03791793706,-0.005576463064939641,101053.70175441056,-0.0459326452756186
2024-02-13 00:00:00-05:00,183.54275512695312,73417.10205078125,1561.5706664861762,20898.337944036633,95877.01066130406,-0.005549382299007144,101053.70175441056,-0.05122712976598669
2024-02-14 00:00:00-05:00,182.6599578857422,73063.98315429688,1684.6528681370614,20898.337944036633,95646.97396647057,-0.002399289394264814,101053.70175441056,-0.05350351045110538
2024-02-15 00:00:00-05:00,182.3722686767578,72948.90747070312,1701.2547186732547,20898.337944036633,95548.500133413,-0.0010295551335695041,101053.70175441056,-0.05447798077082591
2024-02-16 00:00:00-05:00,180.8348388671875,72333.935546875,1975.6949073178419,20898.337944036633,95207.96839822948,-0.0035639673538364613,101053.70175441056,-0.057847790379692246
2024-02-20 00:00:00-05:00,180.09091186523438,72036.36474609375,1979.724413245782,20898.337944036633,94914.42710337616,-0.0030831588972207724,101053.70175441056,-0.06075259534731935
2024-02-21 00:00:00-05:00,180.84475708007807,72337.90283203122,1765.6357481647206,20898.337944036633,95001.87652423256,0.0009213501416507341,101053.70175441056,-0.059887219617997464
2024-02-22 00:00:00-05:00,182.878173828125,73151.26953125,1306.5388480044476,20898.337944036633,95356.14632329109,0.0037290821194271295,101053.70175441056,-0.05638146185843012
2024-02-23 00:00:00-05:00,181.0431671142578,72417.26684570312,1628.5821804984153,20898.337944036633,94944.18697023817,-0.004320218139439391,101053.70175441056,-0.060458099783620656
2024-02-26 00:00:00-05:00,179.69415283203125,71877.6611328125,1793.6287187795926,20898.337944036633,94569.62779562874,-0.003945045890243248,101053.70175441056,-0.06416463569578065
2024-02-27 00:00:00-05:00,181.15223693847656,72460.89477539062,1391.1460015124533,20898.337944036633,94750.37872093971,0.0019112999545858322,101053.70175441056,-0.06237597360648628
2024-02-28 00:00:00-05:00,179.95204162597656,71980.81665039062,1617.7406878272848,20898.337944036633,94496.89528225455,-0.0026752762585965373,101053.70175441056,-0.06488437690378651
2024-02-29 00:00:00-05:00,179.28746032714844,71714.98413085938,1733.4360526040086,20898.337944036633,94346.75812750001,-0.0015888051592181096,101053.70175441056,-0.06637009343022726
2024-03-01 00:00:00-05:00,178.206298828125,71282.51953125,1988.1443047950825,20898.337944036633,94169.00178008171,-0.0018840747784685252,101053.70175441056,-0.06812912198961935
2024-03-04 00:00:00-05:00,173.68319702148438,69473.27880859375,3506.2794352325,20898.337944036633,93877.89618786288,-0.003091310162750549,101053.70175441056,-0.07100982390518408
2024-03-05 00:00:00-05:00,168.74346923828125,67497.3876953125,5479.517499145095,20898.337944036633,93875.24313849423,-2.8260639366450846e-05,101053.70175441056,-0.07103607776152565
2024-03-06 00:00:00-05:00,167.75155639648438,67100.62255859375,5882.277526144833,20898.337944036633,93881.23802877523,6.386018379900271e-05,101053.70175441056,-0.07097675395470887
2024-03-07 00:00:00-05:00,167.63255310058594,67053.02124023438,924.488016235523,19973.84992780111,87951.35918427102,-0.06316362000559328,101053.70175441056,-0.12965722524427647
2024-03-08 00:00:00-05:00,169.34854125976562,67739.41650390625,746.2148202486759,19973.84992780111,88459.48125195604,0.005777307734613046,101053.70175441056,-0.12462898719991564
2024-03-11 00:00:00-04:00,171.35218811035156,68540.87524414062,540.3845274260889,19973.84992780111,89055.10969936782,0.00673334773143508,101053.70175441056,-0.11873480977671412
2024-03-12 00:00:00-04:00,171.82830810546875,68731.3232421875,492.64679377945413,19973.84992780111,89197.81996376807,0.0016024938364795904,101053.70175441056,-0.11732258774107736
2024-03-13 00:00:00-04:00,169.7453155517578,67898.12622070312,622.0829037145563,19973.84992780111,88494.0590522188,-0.007889889145666684,101053.70175441056,-0.12428681467518421
2024-03-14 00:00:00-04:00,171.60015869140625,68640.0634765625,474.1911087519213,19973.84992780111,89088.10451311554,0.0067128287170803436,101053.70175441056,-0.11840830205680986
2024-03-15 00:00:00-04:00,171.22320556640625,68489.2822265625,481.38440576419583,19973.84992780111,88944.51656012781,-0.001611752251015619,101053.70175441056,-0.11982920946044645
2024-03-18 00:00:00-04:00,172.31436157226562,68925.74462890625,367.4031814603879,19973.84992780111,89266.99773816776,0.0036256442837816483,101053.70175441056,-0.11663802326497517
2024-03-19 00:00:00-04:00,174.65524291992188,69862.09716796875,245.69639102618055,19973.84992780111,90081.64348679605,0.009125945413978709,101053.70175441056,-0.10857651008450692
2024-03-20 00:00:00-04:00,177.22430419921875,70889.7216796875,152.23157137129348,19973.84992780111,91015.8031788599,0.010370144858655728,101053.70175441056,-0.09933231936367484
2024-03-21 00:00:00-04:00,169.9833526611328,67993.34106445312,454.7675202961443,19973.84992780111,88421.95851255038,-0.028498838396363135,101053.70175441056,-0.12500030204295667
2024-03-22 00:00:00-04:00,170.8860321044922,68354.41284179688,379.89813845603635,19973.84992780111,88708.16090805402,0.0032367796452170694,101053.70175441056,-0.12216812083103834
2024-03-25 00:00:00-04:00,169.46759033203125,67787.0361328125,410.67252874999696,19973.84992780111,88171.55858936362,-0.006049075002767745,101053.70175441056,-0.1274781917079519
2024-03-26 00:00:00-04:00,168.3367919921875,67334.716796875,468.27135741485364,19973.84992780111,87776.83808209097,-0.004476732787620952,101053.70175441056,-0.13138423869504728
2024-03-27 00:00:00-04:00,171.9076690673828,68763.06762695312,242.46623251394084,19973.84992780111,88979.38378726818,0.013700034444765086,101053.70175441056,-0.11948417284590362
2024-03-28 00:00:00-04:00,170.0924530029297,68036.98120117188,313.96109886433834,19973.84992780111,88324.79222783733,-0.007356665460797607,101053.70175441056,-0.12596183321921375
2024-04-01 00:00:00-04:00,168.6542205810547,67461.68823242188,314.18390764715554,19973.84992780111,87749.72206787014,-0.006510857772342948,101053.70175441056,-0.1316525714107228
2024-04-02 00:00:00-04:00,167.4738311767578,66989.53247070312,366.99313502405033,19973.84992780111,87330.37553352829,-0.004778893020510155,101053.70175441056,-0.13580231087658604
2024-04-03 00:00:00-04:00,168.27728271484375,67310.9130859375,291.39618926966904,19973.84992780111,87576.15920300828,0.0028144121444391157,101053.70175441056,-0.13337010240512087
2024-04-04 00:00:00-04:00,167.45401000976562,66981.60400390625,318.2654073122663,19973.84992780111,87273.71933901963,-0.0034534497372460393,101053.70175441056,-0.1363629651972595
2024-04-05 00:00:00-04:00,168.2078399658203,67283.13598632812,248.9461017367475,19973.84992780111,87505.93201586598,0.002660740009765128,101053.70175441056,-0.13406505158484486
2024-04-08 00:00:00-04:00,167.08700561523438,66834.80224609375,237.0368360465534,19973.84992780111,87045.68900994142,-0.005259563498405062,101053.70175441056,-0.13861949143152252
2024-04-09 00:00:00-04:00,168.29708862304688,67318.83544921875,153.0335766382663,19973.84992780111,87445.71895365813,0.004595631883286266,101053.70175441056,-0.13466090370270384
2024-04-10 00:00:00-04:00,166.4224090576172,66568.96362304688,219.72621695109922,19973.84992780111,86762.53976779908,-0.00781260871353917,101053.70175441056,-0.14142145946660217
2024-04-11 00:00:00-04:00,173.6236572265625,69449.462890625,17.401828737713743,19973.84992780111,89440.71464716383,0.03086787093291976,101053.70175441056,-0.1149189678916426
2024-04-12 00:00:00-04:00,175.1214599609375,70048.583984375,6.339828794895475,19973.84992780111,90028.77374097101,0.006574847888090263,101053.70175441056,-0.10909969473689628
2024-04-15 00:00:00-04:00,171.2926788330078,68517.07153320312,7.992462672339684,19973.84992780111,88498.91392367658,-0.01699300960930683,101053.70175441056,-0.12423877218516662
2024-04-16 00:00:00-04:00,168.0094757080078,67203.79028320312,24.451102822524007,19973.84992780111,87202.09131382676,-0.014653542652153018,101053.70175441056,-0.13707177669005316
2024-04-17 00:00:00-04:00,166.64064025878906,66656.25610351562,27.870163773401302,19973.84992780111,86657.97619509014,-0.006239702632571453,101053.70175441056,-0.14245619219676042
2024-04-18 00:00:00-04:00,165.68836975097656,66275.34790039062,23.27174224572275,19973.84992780111,86272.46957043746,-0.004448599443227286,101053.70175441056,-0.14627106110269694
2024-04-19 00:00:00-04:00,163.66490173339844,65465.960693359375,36.13141624863658,19973.84992780111,85475.94203740913,-0.009232696560030673,101053.70175441056,-0.15415328134005277
2024-04-22 00:00:00-04:00,164.4980926513672,65799.23706054688,907.2015699631919,19066.64835783792,85773.08698834799,0.0034763577195653372,101053.70175441056,-0.15121281557007027
2024-04-23 00:00:00-04:00,165.5495147705078,66219.80590820312,787.9854195871303,19066.64835783792,86074.43968562817,0.0035133712433728093,101053.70175441056,-0.14823071108455077
2024-04-24 00:00:00-04:00,167.65237426757812,67060.94970703125,598.3363507424726,19066.64835783792,86725.93441561164,0.00756896858536571,101053.70175441056,-0.14178369609477046
2024-04-25 00:00:00-04:00,168.51535034179688,67406.14013671875,521.856615891953,19066.64835783792,86994.64511044862,0.0030983891571494393,101053.70175441056,-0.1391246080042617
2024-04-26 00:00:00-04:00,167.93011474609375,67172.0458984375,545.2345857820603,19066.64835783792,86783.92884205747,-0.0024221751594436514,101053.70175441056,-0.1412097989941301
2024-04-29 00:00:00-04:00,172.0961151123047,68838.44604492188,275.94775459362353,19066.64835783792,88181.04215735343,0.016098756232143296,101053.70175441056,-0.12738434489358327
2024-04-30 00:00:00-04:00,168.95176696777344,67580.70678710938,415.4167826226683,19066.64835783792,87062.77192756996,-0.012681526577878022,101053.70175441056,-0.13845044351608776
2024-05-01 00:00:00-04:00,167.93011474609375,67172.0458984375,461.4299066375949,19066.64835783792,86700.12416291301,-0.004165359735601504,101053.70175441056,-0.14203910734889116
2024-05-02 00:00:00-04:00,171.62991333007812,68651.96533203125,257.1374585527536,19066.64835783792,87975.75114842193,0.014713092949117046,101053.70175441056,-0.12941584898860806
2024-05-03 00:00:00-04:00,181.8961944580078,72758.47778320312,40.60429277866042,19066.64835783792,91865.7304338197,0.0442164941431995,101053.70175441056,-0.09092166997425057
2024-05-06 00:00:00-04:00,180.2397003173828,72095.88012695312,42.19944121856507,19066.64835783792,91204.7279260096,-0.0071953110772498,101053.70175441056,-0.09746277135237255
2024-05-07 00:00:00-04:00,180.9240875244141,72369.63500976564,33.068402288171406,19066.64835783792,91469.35176989174,0.002901426821829034,101053.70175441056,-0.09484412562947506
2024-05-08 00:00:00-04:00,181.2613677978516,72504.54711914064,27.503196040310307,19066.64835783792,91598.69867301887,0.0014141010144306243,101053.70175441056,-0.09356414378930979
2024-05-09 00:00:00-04:00,183.0765686035156,73230.62744140624,16.177757849561925,19066.64835783792,92313.45355709372,0.0078031117737416,101053.70175441056,-0.08649112348757053
2024-05-10 00:00:00-04:00,181.8151397705078,72726.05590820312,18.882087637529565,19066.64835783792,91811.58635367858,-0.00543655538902299,101053.70175441056,-0.09145746509309449
2024-05-13 00:00:00-04:00,185.0233154296875,74009.326171875,5.171241557538897,19066.64835783792,93081.14577127047,0.013827878027303342,101053.70175441056,-0.0788942497377848
2024-05-14 00:00:00-04:00,186.1655731201172,74466.22924804688,3.0508458939046745,19066.64835783792,93535.92845177869,0.004885873253276829,101053.70175441056,-0.07439384378913913
2024-05-15 00:00:00-04:00,188.4401397705078,75376.05590820312,1.212793470384943,19066.64835783792,94443.91705951144,0.009707377932329564,101053.70175441056,-0.06540863501430944
2024-05-16 00:00:00-04:00,188.559326171875,75423.73046875,0.8807745793487642,19066.64835783792,94491.25960116726,0.000501276769640846,101053.70175441056,-0.06494014607393521
2024-05-17 00:00:00-04:00,188.589111328125,75435.64453125,0.6404627112918282,19066.64835783792,94502.9333517992,0.0001235431793502606,101053.70175441056,-0.0648246258066983
2024-05-20 00:00:00-04:00,189.751220703125,75900.48828125,0.13187228652214028,19066.64835783792,94967.26851137445,0.00491344705509511,101053.70175441056,-0.060229691118370766
2024-05-21 00:00:00-04:00,191.05239868164065,76420.95947265626,0.0467664162782086,19066.64835783792,95487.65459691046,0.00547963623354808,101053.70175441056,-0.05508009168261038
2024-05-22 00:00:00-04:00,189.61215209960935,75844.86083984374,0.05005819457811478,19066.64835783792,94911.55925587623,-0.006033191866175236,101053.70175441056,-0.06078097478765793
2024-05-23 00:00:00-04:00,185.61929321289065,74247.71728515626,0.16723454196034826,19066.64835783792,93314.53287753614,-0.016826468671056083,101053.70175441056,-0.07658471429065328
2024-05-24 00:00:00-04:00,188.6983795166016,75479.35180664064,0.021279657950207254,19066.64835783792,94546.02144413651,0.013197178709735802,101053.70175441056,-0.06439823774184522
2024-05-28 00:00:00-04:00,188.70831298828125,75483.3251953125,0.00036671883195970624,19066.64835783792,94549.97391986926,4.180478112525421e-05,101053.70175441056,-0.06435912511495352
2024-05-29 00:00:00-04:00,189.00628662109372,75602.51464843749,5.8233519773551005e-05,19066.64835783792,94669.16306450893,0.0012605941567016554,101053.70175441056,-0.06317966169530224
2024-05-30 00:00:00-04:00,189.99954223632807,75999.81689453122,2.997705072350939e-06,19066.64835783792,95066.46525536684,0.004196743458978025,101053.70175441056,-0.05924806706828434
2024-05-31 00:00:00-04:00,190.9530487060547,76381.21948242188,6.157207405106136e-08,19066.64835783792,95447.86784032136,0.004011957149453238,101053.70175441056,-0.05547381062509702
2024-06-03 00:00:00-04:00,192.72103881835935,77088.41552734374,1.6927761888167944e-18,19066.64835783792,96155.06388518165,0.00740923879036659,101053.70175441056,-0.04847559054426336
2024-06-04 00:00:00-04:00,193.0388946533203,77215.55786132812,1.71550487658039e-28,19066.64835783792,96282.20621916605,0.0013222635277558847,101053.70175441056,-0.04721742452187067
2024-06-05 00:00:00-04:00,194.54864501953125,77819.4580078125,1.5820151255373775e-61,19066.64835783792,96886.10636565043,0.006272188498773312,101053.70175441056,-0.04124139261012512
2024-06-06 00:00:00-04:00,193.1680145263672,77267.20581054688,1065.3152460338617,18001.33311180406,96333.8541683848,-0.005700014356871841,101053.70175441056,-0.04670633043702191
2024-06-07 00:00:00-04:00,195.56173706054688,78224.69482421875,824.8736247744574,18001.33311180406,97050.90156079727,0.007443358293950597,101053.70175441056,-0.039610624095109785
2024-06-10 00:00:00-04:00,191.81716918945312,76726.86767578125,1113.3537305454809,18001.33311180406,95841.55451813078,-0.01246095629424826,101053.70175441056,-0.051577994133721
2024-06-11 00:00:00-04:00,205.75254821777344,82301.01928710938,224.11188478332207,18001.33311180406,100526.46428369675,0.04888182155559373,101053.70175441056,-0.005217398883567333
2024-06-12 00:00:00-04:00,211.6326141357422,84653.04565429688,95.50770088436202,18001.33311180406,102749.8864669853,0.022117779622824685,102749.8864669853,0.0
2024-06-13 00:00:00-04:00,212.79470825195312,85117.88330078125,75.18028166045205,18001.33311180406,103194.39669424575,0.004326138378783151,103194.39669424575,0.0
2024-06-14 00:00:00-04:00,211.0565185546875,84422.607421875,90.32013630249125,18001.33311180406,102514.26066998154,-0.006590823204087215,103194.39669424575,-0.006590823204087171
2024-06-17 00:00:00-04:00,215.2083282470703,86083.33129882812,36.54186726755597,18001.33311180406,104121.20627789974,0.015675337240067977,104121.20627789974,0.0
2024-06-18 00:00:00-04:00,212.8443603515625,85137.744140625,49.17964809329618,18001.33311180406,103188.25690052236,-0.008960224441573628,104121.20627789974,-0.00896022444157368
2024-06-20 00:00:00-04:00,208.2654571533203,83306.18286132812,87.11630398832781,18001.33311180406,101394.63227712052,-0.017382061460064935,104121.20627789974,-0.026186538729699185
2024-06-21 00:00:00-04:00,206.09027099609372,82436.10839843749,113.89380271268124,18001.33311180406,100551.33531295424,-0.008316978376739614,104121.20627789974,-0.03428572423006226
2024-06-24 00:00:00-04:00,206.7358856201172,82694.35424804688,78.33827077120574,18001.33311180406,100774.02563062214,0.0022146927932364946,104121.20627789974,-0.03214696378318899
2024-06-25 00:00:00-04:00,207.65960693359372,83063.84277343749,59.79698491464589,18001.33311180406,101124.9728701562,0.0034825168225434133,104121.20627789974,-0.028776399302814292
2024-06-26 00:00:00-04:00,211.8114013671875,84724.560546875,23.540101146792836,18001.33311180406,102749.43375982586,0.016063894442329918,104121.20627789974,-0.013174765901315185
2024-06-27 00:00:00-04:00,212.6556701660156,85062.26806640624,16.94759201675078,18001.33311180406,103080.54877022703,0.0032225482738439393,104121.20627789974,-0.009994673946584761
2024-06-28 00:00:00-04:00,209.1991271972656,83679.65087890624,30.237202525192508,18001.33311180406,101711.22119323548,-0.013284054007549617,104121.20627789974,-0.023145958165640107
2024-07-01 00:00:00-04:00,215.28778076171875,86115.1123046875,4.080338167137887,18001.33311180406,104120.52575465871,0.023687696727639596,104121.20627789974,-6.535875498885175e-06
2024-07-02 00:00:00-04:00,218.78404235839844,87513.61694335938,1.177741306540947,18001.33311180406,105516.12779646998,0.013403716814682332,105516.12779646998,0.0
2024-07-03 00:00:00-04:00,220.05538940429688,88022.15576171875,0.5718566646750578,18001.33311180406,106024.06073018748,0.004813794292160223,106024.06073018748,0.0
2024-07-05 00:00:00-04:00,224.8130645751953,89925.22583007812,0.04636689441093883,18001.33311180406,107926.6053087766,0.01794446058268573,107926.6053087766,0.0
2024-07-08 00:00:00-04:00,226.28309631347656,90513.23852539062,0.0031884964643848126,18001.33311180406,108514.57482569115,0.005447864455964124,108514.57482569115,0.0
2024-07-09 00:00:00-04:00,227.1372833251953,90854.91333007812,0.0008254340444076975,18001.33311180406,108856.24726731624,0.0031486318052107443,108856.24726731624,0.0
2024-07-10 00:00:00-04:00,231.4082794189453,92563.31176757812,2.542664580314422e-05,18001.33311180406,110564.64490480884,0.015694070670076554,110564.64490480884,0.0
2024-07-11 00:00:00-04:00,226.03477478027344,90413.90991210938,0.00013276608793636542,18001.33311180406,108415.24315667953,-0.019440226574958475,110564.64490480884,-0.019440226574958478
2024-07-12 00:00:00-04:00,228.98475646972656,91593.90258789062,4.10852585444406e-06,18001.33311180406,109595.23570380322,0.010884009598340239,110564.64490480884,-0.008767804589253976
2024-07-15 00:00:00-04:00,232.81871032714844,93127.48413085938,1.728148037289309e-11,18001.33311180406,111128.81724266344,0.013993140568673512,111128.81724266344,0.0
2024-07-16 00:00:00-04:00,233.23587036132807,93294.34814453122,3.200647825176368e-14,18001.33311180406,111295.68125633529,0.001501536845366358,111295.68125633529,0.0
2024-07-17 00:00:00-04:00,227.3359375,90934.375,3.159627097555746e-14,18001.33311180406,108935.70811180407,-0.021204534784200257,111295.68125633529,-0.02120453478420021
2024-07-18 00:00:00-04:00,222.6676483154297,89067.05932617188,1.3489032358749648e-15,18001.33311180406,107068.39243797594,-0.01714144706262566,111295.68125633529,-0.03798250543633485
2024-07-19 00:00:00-04:00,222.7967834472656,89118.71337890624,6.610621469975392e-24,18001.33311180406,107120.04649071029,0.000482439789728506,111295.68125633529,-0.037518389918542415
2024-07-22 00:00:00-04:00,222.4491424560547,88979.65698242188,1226.7997033910915,16774.533408412968,106980.99009422594,-0.0012981360729376057,111295.68125633529,-0.03876782201612824
2024-07-23 00:00:00-04:00,223.4920654296875,89396.826171875,1100.4077986091575,16774.533408412968,107271.76737889713,0.0027180276085974064,111295.68125633529,-0.03615516641809589
2024-07-24 00:00:00-04:00,217.0657196044922,86826.28784179688,1810.887217132995,16774.533408412968,105411.70846734285,-0.017339687384699487,111295.68125633529,-0.05286793451976382
2024-07-25 00:00:00-04:00,216.0227813720703,86409.11254882812,1929.6638517621716,16774.533408412968,105113.30980900327,-0.0028307923538875013,111295.68125633529,-0.05554906872884697
2024-07-26 00:00:00-04:00,216.4896240234375,86595.849609375,1832.104013549241,16774.533408412968,105202.48703133721,0.0008483913454535585,111295.68125633529,-0.05474780473255098
2024-07-29 00:00:00-04:00,216.76773071289065,86707.09228515626,1700.592447560905,16774.533408412968,105182.21814113014,-0.00019266550420071749,111295.68125633529,-0.054929922223349054
2024-07-30 00:00:00-04:00,217.32394409179688,86929.57763671875,1593.4595494917062,16774.533408412968,105297.57059462342,0.001096691584679288,111295.68125633529,-0.053893471822119184
2024-07-31 00:00:00-04:00,220.58181762695312,88232.72705078125,1172.2378630041449,16774.533408412968,106179.49832219837,0.008375575263461776,111295.68125633529,-0.04596928538811282
2024-08-01 00:00:00-04:00,216.8869171142578,86754.76684570312,1588.2822679403887,16774.533408412968,105117.58252205649,-0.0100011378554411,111295.68125633529,-0.0555106780832713
2024-08-02 00:00:00-04:00,218.37680053710935,87350.72021484374,1363.066033621692,16774.533408412968,105488.3196568784,0.0035268803365424706,111295.68125633529,-0.0521795772657289
