trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,pnl,pnl_pct,commission,duration
f22143b5-4600-469d-83ea-8af9a9470750,DKNG,LONG,2025-11-19 15:30:00+00:00,2025-11-19 18:15:00+00:00,29.62846762973171,28.94718214177052,338,-240.0586424948008,-2.2994286997061266,9.784147563918436,9900.0
a8d83b08-faf4-40d2-99f5-bf0350e8492f,DKNG,LONG,2025-11-20 13:15:00+00:00,2025-11-20 18:45:00+00:00,29.694,29.019001044316763,339,-238.66208733064042,-2.273182985395151,9.837441354023381,19800.0
3d3eae7d-087a-438e-8441-0d7ffa14446b,DKNG,LONG,2025-11-21 14:00:00+00:00,2025-11-24 15:45:00+00:00,29.547613417280964,29.40756909888034,336,-56.93583419983306,-0.4739615224514806,9.880943217223795,265500.0
820da3b0-e592-4cfb-9a30-317211b01262,DKNG,LONG,2025-11-21 14:00:00+00:00,2025-11-28 09:00:00+00:00,30.141612853681625,31.986900000000002,310,562.1230763586968,6.122058415639778,9.915939,586800.0
b6afabf2-257e-4810-a826-cada8edb4e80,DKNG,LONG,2025-11-21 14:00:00+00:00,2025-12-02 15:00:00+00:00,33.18778498259161,33.29024649787728,298,20.613038098761713,0.3087326115298555,9.92049345636743,954000.0
bfc56e91-ee2d-4c5c-bb8c-93fa003c1a60,DKNG,LONG,2025-11-21 14:00:00+00:00,2025-12-04 15:30:00+00:00,34.48986247700878,34.30663429016854,290,-63.085098127818185,-0.5312522975769486,9.948923944148877,1128600.0
cebcc719-30e0-4a5a-9042-a218e8f04cd6,DKNG,LONG,2025-11-21 14:00:00+00:00,2025-12-05 18:30:00+00:00,35.032955109631494,34.5281035734736,288,-155.34133624263376,-1.4410760798739939,9.944093829160396,1225800.0
1eb8cfe6-3f36-4d41-beaf-acb66f3d7a56,DKNG,LONG,2025-11-21 14:00:00+00:00,2025-12-09 16:45:00+00:00,35.36484967408941,34.72821176372445,284,-190.66797868454657,-1.8001996791503483,9.862812140897745,1565100.0
a2c0d55a-d175-43b5-9e09-e8b9852495c0,DKNG,LONG,2025-11-21 14:00:00+00:00,2025-12-15 14:30:00+00:00,35.31840430929055,35.15130883096544,281,-56.83134719085694,-0.4731116300210494,9.87751778150129,2075400.0
25be69a4-e621-4f8b-8961-046609fc396a,DKNG,LONG,2025-11-21 14:00:00+00:00,2025-12-16 15:30:00+00:00,35.8048026460718,34.43660654677904,286,-401.15295387010815,-3.821264182956939,9.848869472378805,2165400.0
